tie;ajorata;kaista;osa;aet;let;tietyyppi;s_tietyyppi;katyyppi;s_katyyppi
42631;0;11;1;0;457;3;katu;1;pääkaista
42631;0;21;1;0;457;3;katu;1;pääkaista
42632;0;11;1;0;245;3;katu;1;pääkaista
42632;0;21;1;0;245;3;katu;1;pääkaista
42633;0;11;1;0;114;3;katu;1;pääkaista
42633;0;21;1;0;114;3;katu;1;pääkaista
42634;0;11;1;0;489;3;katu;1;pääkaista
42634;0;21;1;0;489;3;katu;1;pääkaista
42635;0;11;1;0;467;3;katu;1;pääkaista
42635;0;21;1;0;467;3;katu;1;pääkaista
42636;0;11;1;0;481;3;katu;1;pääkaista
42636;0;21;1;0;481;3;katu;1;pääkaista
42637;0;11;1;0;357;3;katu;1;pääkaista
42637;0;21;1;0;357;3;katu;1;pääkaista
42638;0;11;1;0;84;3;katu;1;pääkaista
42638;0;21;1;0;84;3;katu;1;pääkaista
42639;0;11;1;0;636;3;katu;1;pääkaista
42639;0;21;1;0;636;3;katu;1;pääkaista
42640;0;11;1;0;825;3;katu;1;pääkaista
42640;0;21;1;0;825;3;katu;1;pääkaista
42641;0;11;1;0;262;3;katu;1;pääkaista
42641;0;21;1;0;262;3;katu;1;pääkaista
42642;0;11;1;0;143;3;katu;1;pääkaista
42642;0;21;1;0;143;3;katu;1;pääkaista
42643;0;11;1;0;1286;3;katu;1;pääkaista
42643;0;21;1;0;1286;3;katu;1;pääkaista
42644;0;11;1;0;164;3;katu;1;pääkaista
42644;0;21;1;0;164;3;katu;1;pääkaista
42645;0;11;1;0;1089;3;katu;1;pääkaista
42645;0;21;1;0;1089;3;katu;1;pääkaista
42646;0;11;1;0;1161;3;katu;1;pääkaista
42646;0;21;1;0;1161;3;katu;1;pääkaista
42647;0;11;1;0;489;3;katu;1;pääkaista
42647;0;21;1;0;489;3;katu;1;pääkaista
42648;0;11;1;0;396;3;katu;1;pääkaista
42648;0;21;1;0;396;3;katu;1;pääkaista
42649;0;11;1;0;206;3;katu;1;pääkaista
42649;0;21;1;0;206;3;katu;1;pääkaista
42650;0;11;1;0;905;3;katu;1;pääkaista
42650;0;21;1;0;905;3;katu;1;pääkaista
42651;0;11;1;0;945;3;katu;1;pääkaista
42651;0;21;1;0;945;3;katu;1;pääkaista
42652;0;11;1;51;2903;3;katu;1;pääkaista
42652;0;11;1;2903;5853;3;katu;1;pääkaista
42652;0;21;1;51;2903;3;katu;1;pääkaista
42652;0;21;1;2903;5853;3;katu;1;pääkaista
42652;1;11;1;0;51;3;katu;1;pääkaista
42652;2;21;1;0;51;3;katu;1;pääkaista
42653;0;11;1;0;833;3;katu;1;pääkaista
42653;0;21;1;0;833;3;katu;1;pääkaista
42654;0;11;1;0;202;3;katu;1;pääkaista
42654;0;21;1;0;202;3;katu;1;pääkaista
42655;0;11;1;0;1555;3;katu;1;pääkaista
42655;0;21;1;0;1555;3;katu;1;pääkaista
42656;0;11;1;0;367;3;katu;1;pääkaista
42656;0;21;1;0;367;3;katu;1;pääkaista
42657;0;11;1;0;364;3;katu;1;pääkaista
42657;0;21;1;0;364;3;katu;1;pääkaista
42658;0;11;1;0;95;3;katu;1;pääkaista
42658;0;21;1;0;95;3;katu;1;pääkaista
42659;0;11;1;47;269;3;katu;1;pääkaista
42659;0;21;1;47;269;3;katu;1;pääkaista
42659;1;11;1;0;47;3;katu;1;pääkaista
42659;2;21;1;0;47;3;katu;1;pääkaista
42660;0;11;1;0;792;3;katu;1;pääkaista
42660;0;21;1;0;792;3;katu;1;pääkaista
42661;0;11;1;0;207;3;katu;1;pääkaista
42661;0;21;1;0;207;3;katu;1;pääkaista
42662;0;11;1;0;544;3;katu;1;pääkaista
42662;0;21;1;0;544;3;katu;1;pääkaista
42700;0;11;1;0;1126;3;katu;1;pääkaista
42700;0;21;1;0;1126;3;katu;1;pääkaista
42701;0;11;1;0;129;3;katu;1;pääkaista
42701;0;21;1;0;129;3;katu;1;pääkaista
42701;1;11;1;129;460;3;katu;1;pääkaista
42701;2;21;1;129;460;3;katu;1;pääkaista
42702;0;11;1;0;2797;3;katu;1;pääkaista
42702;0;21;1;0;2797;3;katu;1;pääkaista
42702;1;11;1;2797;2835;3;katu;1;pääkaista
42702;2;21;1;2797;2835;3;katu;1;pääkaista
42703;0;11;1;0;810;3;katu;1;pääkaista
42703;0;21;1;0;810;3;katu;1;pääkaista
42800;0;11;1;0;1735;3;katu;1;pääkaista
42800;0;21;1;0;1735;3;katu;1;pääkaista
42801;0;11;1;0;947;3;katu;1;pääkaista
42801;0;21;1;0;947;3;katu;1;pääkaista
42802;0;11;1;0;1876;3;katu;1;pääkaista
42802;0;21;1;0;1876;3;katu;1;pääkaista
42803;0;11;1;0;1874;3;katu;1;pääkaista
42803;0;21;1;0;1874;3;katu;1;pääkaista
42804;0;11;1;375;428;3;katu;1;pääkaista
42804;0;11;1;428;883;3;katu;1;pääkaista
42804;0;11;1;883;2820;3;katu;1;pääkaista
42804;0;12;1;375;428;3;katu;2;ohitus
42804;0;21;1;375;428;3;katu;1;pääkaista
42804;0;21;1;428;883;3;katu;1;pääkaista
42804;0;21;1;883;2820;3;katu;1;pääkaista
42804;0;22;1;375;428;3;katu;2;ohitus
42804;1;11;1;0;375;3;katu;1;pääkaista
42804;1;12;1;0;375;3;katu;2;ohitus
42804;2;21;1;0;375;3;katu;1;pääkaista
42804;2;22;1;0;375;3;katu;2;ohitus
42805;0;11;1;0;101;3;katu;1;pääkaista
42805;0;11;1;101;1983;3;katu;1;pääkaista
42805;0;21;1;0;101;3;katu;1;pääkaista
42805;0;21;1;101;1983;3;katu;1;pääkaista
42806;0;11;1;0;372;3;katu;1;pääkaista
42806;0;11;1;372;486;3;katu;1;pääkaista
42806;0;11;1;486;2987;3;katu;1;pääkaista
42806;0;21;1;0;372;3;katu;1;pääkaista
42806;0;21;1;372;486;3;katu;1;pääkaista
42806;0;21;1;486;2987;3;katu;1;pääkaista
42807;0;11;1;0;142;3;katu;1;pääkaista
42807;0;11;1;142;573;3;katu;1;pääkaista
42807;0;11;1;573;576;3;katu;1;pääkaista
42807;0;21;1;0;142;3;katu;1;pääkaista
42807;0;21;1;142;573;3;katu;1;pääkaista
42807;0;21;1;573;576;3;katu;1;pääkaista
42808;0;11;1;0;272;3;katu;1;pääkaista
42808;0;21;1;0;272;3;katu;1;pääkaista
42809;0;11;1;462;1110;3;katu;1;pääkaista
42809;0;21;1;462;1110;3;katu;1;pääkaista
42809;1;11;1;0;231;3;katu;1;pääkaista
42809;1;11;1;231;462;3;katu;1;pääkaista
42809;1;11;1;1110;1250;3;katu;1;pääkaista
42809;1;12;1;0;231;3;katu;2;ohitus
42809;2;21;1;0;231;3;katu;1;pääkaista
42809;2;21;1;231;462;3;katu;1;pääkaista
42809;2;21;1;1110;1250;3;katu;1;pääkaista
42809;2;22;1;0;231;3;katu;2;ohitus
42810;0;11;1;806;1066;3;katu;1;pääkaista
42810;0;21;1;806;1066;3;katu;1;pääkaista
42810;1;11;1;0;81;3;katu;1;pääkaista
42810;1;11;1;81;372;3;katu;1;pääkaista
42810;1;11;1;372;716;3;katu;1;pääkaista
42810;1;11;1;716;806;3;katu;1;pääkaista
42810;1;12;1;0;81;3;katu;2;ohitus
42810;1;12;1;81;372;3;katu;2;ohitus
42810;1;12;1;372;716;3;katu;2;ohitus
42810;1;12;1;716;806;3;katu;2;ohitus
42810;2;21;1;0;81;3;katu;1;pääkaista
42810;2;21;1;81;372;3;katu;1;pääkaista
42810;2;21;1;372;716;3;katu;1;pääkaista
42810;2;21;1;716;806;3;katu;1;pääkaista
42810;2;22;1;0;81;3;katu;2;ohitus
42810;2;22;1;81;372;3;katu;2;ohitus
42810;2;22;1;372;716;3;katu;2;ohitus
42810;2;22;1;716;806;3;katu;2;ohitus
42811;0;11;1;0;461;3;katu;1;pääkaista
42811;0;21;1;0;461;3;katu;1;pääkaista
42812;0;11;1;0;1120;3;katu;1;pääkaista
42812;0;21;1;0;1120;3;katu;1;pääkaista
42813;0;11;1;0;924;3;katu;1;pääkaista
42813;0;21;1;0;924;3;katu;1;pääkaista
42814;0;11;1;0;2743;3;katu;1;pääkaista
42814;0;21;1;0;2743;3;katu;1;pääkaista
42815;0;11;1;0;5773;3;katu;1;pääkaista
42815;0;21;1;0;5773;3;katu;1;pääkaista
42816;0;11;1;0;926;3;katu;1;pääkaista
42816;0;21;1;0;926;3;katu;1;pääkaista
42817;0;11;1;0;222;3;katu;1;pääkaista
42817;0;21;1;0;222;3;katu;1;pääkaista
42818;0;11;1;303;404;3;katu;1;pääkaista
42818;0;21;1;303;404;3;katu;1;pääkaista
42818;1;11;1;0;303;3;katu;1;pääkaista
42818;1;11;1;404;486;3;katu;1;pääkaista
42818;2;21;1;0;303;3;katu;1;pääkaista
42818;2;21;1;404;486;3;katu;1;pääkaista
42819;1;11;1;0;536;3;katu;1;pääkaista
42819;1;11;1;536;656;3;katu;1;pääkaista
42819;1;12;1;536;656;3;katu;2;ohitus
42819;2;21;1;0;536;3;katu;1;pääkaista
42819;2;21;1;536;656;3;katu;1;pääkaista
42819;2;22;1;536;656;3;katu;2;ohitus
42820;0;11;1;0;958;3;katu;1;pääkaista
42820;0;21;1;0;958;3;katu;1;pääkaista
42821;0;11;1;0;1403;3;katu;1;pääkaista
42821;0;21;1;0;1403;3;katu;1;pääkaista
42822;0;11;1;0;212;3;katu;1;pääkaista
42822;0;11;1;212;582;3;katu;1;pääkaista
42822;0;21;1;0;212;3;katu;1;pääkaista
42822;0;21;1;212;582;3;katu;1;pääkaista
42823;0;11;1;0;815;3;katu;1;pääkaista
42823;0;11;1;815;1376;3;katu;1;pääkaista
42823;0;21;1;0;815;3;katu;1;pääkaista
42823;0;21;1;815;1376;3;katu;1;pääkaista
42824;0;11;1;0;294;3;katu;1;pääkaista
42824;0;21;1;0;294;3;katu;1;pääkaista
42825;0;11;1;0;948;3;katu;1;pääkaista
42825;0;21;1;0;948;3;katu;1;pääkaista
42826;0;11;1;0;101;3;katu;1;pääkaista
42826;0;11;1;101;759;3;katu;1;pääkaista
42826;0;21;1;0;101;3;katu;1;pääkaista
42826;0;21;1;101;759;3;katu;1;pääkaista
42827;0;11;1;0;2033;3;katu;1;pääkaista
42827;0;21;1;0;2033;3;katu;1;pääkaista
42828;0;11;1;0;423;3;katu;1;pääkaista
42828;0;11;1;423;645;3;katu;1;pääkaista
42828;0;21;1;0;423;3;katu;1;pääkaista
42828;0;21;1;423;645;3;katu;1;pääkaista
42829;0;11;1;0;776;3;katu;1;pääkaista
42829;0;21;1;0;776;3;katu;1;pääkaista
42830;0;11;1;0;340;3;katu;1;pääkaista
42830;0;21;1;0;340;3;katu;1;pääkaista
42831;0;11;1;0;384;3;katu;1;pääkaista
42831;0;21;1;0;384;3;katu;1;pääkaista
42832;0;11;1;0;103;3;katu;1;pääkaista
42832;0;21;1;0;103;3;katu;1;pääkaista
42833;0;11;1;0;2074;3;katu;1;pääkaista
42833;0;21;1;0;2074;3;katu;1;pääkaista
42834;0;11;1;0;282;3;katu;1;pääkaista
42834;0;21;1;0;282;3;katu;1;pääkaista
42834;0;11;2;0;959;3;katu;1;pääkaista
42834;0;21;2;0;959;3;katu;1;pääkaista
42834;0;11;3;0;1228;3;katu;1;pääkaista
42834;0;21;3;0;1228;3;katu;1;pääkaista
42835;0;11;1;0;1112;3;katu;1;pääkaista
42835;0;21;1;0;1112;3;katu;1;pääkaista
42836;0;11;1;0;2131;3;katu;1;pääkaista
42836;0;21;1;0;2131;3;katu;1;pääkaista
42837;0;11;1;0;850;3;katu;1;pääkaista
42837;0;21;1;0;850;3;katu;1;pääkaista
42838;0;11;1;0;669;3;katu;1;pääkaista
42838;0;21;1;0;669;3;katu;1;pääkaista
42839;0;11;1;0;520;3;katu;1;pääkaista
42839;0;21;1;0;520;3;katu;1;pääkaista
42840;0;11;1;0;1224;3;katu;1;pääkaista
42840;0;21;1;0;1224;3;katu;1;pääkaista
42841;0;11;1;0;913;3;katu;1;pääkaista
42841;0;21;1;0;913;3;katu;1;pääkaista
42842;0;11;1;0;1972;3;katu;1;pääkaista
42842;0;21;1;0;1972;3;katu;1;pääkaista
42843;0;11;1;0;1085;3;katu;1;pääkaista
42843;0;21;1;0;1085;3;katu;1;pääkaista
42844;0;11;1;0;1343;3;katu;1;pääkaista
42844;0;21;1;0;1343;3;katu;1;pääkaista
42845;0;11;1;485;886;3;katu;1;pääkaista
42845;0;21;1;485;886;3;katu;1;pääkaista
42845;1;11;1;0;485;3;katu;1;pääkaista
42845;1;12;1;0;485;3;katu;2;ohitus
42845;2;21;1;0;485;3;katu;1;pääkaista
42845;2;22;1;0;485;3;katu;2;ohitus
42846;0;11;1;0;22;3;katu;1;pääkaista
42846;0;11;1;22;415;3;katu;1;pääkaista
42846;0;21;1;0;22;3;katu;1;pääkaista
42846;0;21;1;22;415;3;katu;1;pääkaista
42847;0;11;1;0;99;3;katu;1;pääkaista
42847;0;21;1;0;99;3;katu;1;pääkaista
42848;1;11;1;0;1463;3;katu;1;pääkaista
42848;1;12;1;0;1463;3;katu;2;ohitus
42848;2;21;1;0;1463;3;katu;1;pääkaista
42848;2;22;1;0;1463;3;katu;2;ohitus
42849;0;11;1;0;1888;3;katu;1;pääkaista
42849;0;21;1;0;1888;3;katu;1;pääkaista
42850;0;11;1;0;281;3;katu;1;pääkaista
42850;0;21;1;0;281;3;katu;1;pääkaista
42850;1;11;1;281;1312;3;katu;1;pääkaista
42850;1;12;1;281;1312;3;katu;2;ohitus
42850;2;21;1;281;1312;3;katu;1;pääkaista
42850;2;22;1;281;1312;3;katu;2;ohitus
42851;1;11;1;0;484;3;katu;1;pääkaista
42851;1;12;1;0;484;3;katu;2;ohitus
42851;2;21;1;0;484;3;katu;1;pääkaista
42851;2;22;1;0;484;3;katu;2;ohitus
42852;0;11;1;0;326;3;katu;1;pääkaista
42852;0;21;1;0;326;3;katu;1;pääkaista
42853;0;11;1;0;490;3;katu;1;pääkaista
42853;0;21;1;0;490;3;katu;1;pääkaista
42854;0;11;1;0;473;3;katu;1;pääkaista
42854;0;11;1;473;1252;3;katu;1;pääkaista
42854;0;21;1;0;473;3;katu;1;pääkaista
42854;0;21;1;473;1252;3;katu;1;pääkaista
42855;0;11;1;56;2810;3;katu;1;pääkaista
42855;0;21;1;56;2810;3;katu;1;pääkaista
42855;1;11;1;0;56;3;katu;1;pääkaista
42855;1;12;1;0;56;3;katu;2;ohitus
42855;2;21;1;0;56;3;katu;1;pääkaista
42855;2;22;1;0;56;3;katu;2;ohitus
42856;0;11;1;100;286;3;katu;1;pääkaista
42856;0;11;1;955;1502;3;katu;1;pääkaista
42856;0;11;1;2272;2308;3;katu;1;pääkaista
42856;0;21;1;100;286;3;katu;1;pääkaista
42856;0;21;1;955;1502;3;katu;1;pääkaista
42856;0;21;1;2272;2308;3;katu;1;pääkaista
42856;1;11;1;0;100;3;katu;1;pääkaista
42856;1;11;1;286;955;3;katu;1;pääkaista
42856;1;11;1;1502;2272;3;katu;1;pääkaista
42856;1;12;1;0;100;3;katu;2;ohitus
42856;1;12;1;286;955;3;katu;2;ohitus
42856;1;12;1;1502;2272;3;katu;2;ohitus
42856;2;21;1;0;100;3;katu;1;pääkaista
42856;2;21;1;286;955;3;katu;1;pääkaista
42856;2;21;1;1502;2272;3;katu;1;pääkaista
42856;2;22;1;0;100;3;katu;2;ohitus
42856;2;22;1;286;955;3;katu;2;ohitus
42856;2;22;1;1502;2272;3;katu;2;ohitus
42857;0;11;1;0;468;3;katu;1;pääkaista
42857;0;21;1;0;468;3;katu;1;pääkaista
42900;0;11;1;0;612;3;katu;1;pääkaista
42900;0;21;1;0;612;3;katu;1;pääkaista
42901;0;11;1;0;556;3;katu;1;pääkaista
42901;0;21;1;0;556;3;katu;1;pääkaista
42902;0;11;1;0;756;3;katu;1;pääkaista
42902;0;21;1;0;756;3;katu;1;pääkaista
42903;0;11;1;0;1056;3;katu;1;pääkaista
42903;0;21;1;0;1056;3;katu;1;pääkaista
42904;0;11;1;0;321;3;katu;1;pääkaista
42904;0;21;1;0;321;3;katu;1;pääkaista
42905;0;11;1;0;458;3;katu;1;pääkaista
42905;0;21;1;0;458;3;katu;1;pääkaista
42906;0;11;1;0;1623;3;katu;1;pääkaista
42906;0;21;1;0;1623;3;katu;1;pääkaista
42907;0;11;1;0;286;3;katu;1;pääkaista
42907;0;21;1;0;286;3;katu;1;pääkaista
42908;0;11;1;0;372;3;katu;1;pääkaista
42908;0;21;1;0;372;3;katu;1;pääkaista
42909;0;11;1;0;420;3;katu;1;pääkaista
42909;0;11;1;420;447;3;katu;1;pääkaista
42909;0;21;1;0;420;3;katu;1;pääkaista
42909;0;21;1;420;447;3;katu;1;pääkaista
42910;0;11;1;0;660;3;katu;1;pääkaista
42910;0;21;1;0;660;3;katu;1;pääkaista
42911;0;11;1;0;581;3;katu;1;pääkaista
42911;0;21;1;0;581;3;katu;1;pääkaista
42911;0;11;2;0;1278;3;katu;1;pääkaista
42911;0;11;2;1278;1343;3;katu;1;pääkaista
42911;0;21;2;0;1278;3;katu;1;pääkaista
42911;0;21;2;1278;1343;3;katu;1;pääkaista
42912;0;11;1;0;367;3;katu;1;pääkaista
42912;0;21;1;0;367;3;katu;1;pääkaista
42913;0;11;1;0;865;3;katu;1;pääkaista
42913;0;21;1;0;865;3;katu;1;pääkaista
42914;0;11;1;0;671;3;katu;1;pääkaista
42914;0;21;1;0;671;3;katu;1;pääkaista
42915;0;11;1;0;491;3;katu;1;pääkaista
42915;0;21;1;0;491;3;katu;1;pääkaista
42916;0;11;1;0;405;3;katu;1;pääkaista
42916;0;21;1;0;405;3;katu;1;pääkaista
42917;0;11;1;0;292;3;katu;1;pääkaista
42917;0;21;1;0;292;3;katu;1;pääkaista
42918;0;11;1;0;56;3;katu;1;pääkaista
42918;0;11;1;56;395;3;katu;1;pääkaista
42918;0;11;1;395;491;3;katu;1;pääkaista
42918;0;21;1;0;56;3;katu;1;pääkaista
42918;0;21;1;56;395;3;katu;1;pääkaista
42918;0;21;1;395;491;3;katu;1;pääkaista
42919;0;11;1;0;85;3;katu;1;pääkaista
42919;0;21;1;0;85;3;katu;1;pääkaista
42920;0;11;1;0;289;3;katu;1;pääkaista
42920;0;21;1;0;289;3;katu;1;pääkaista
42921;0;11;1;0;110;3;katu;1;pääkaista
42921;0;11;1;110;389;3;katu;1;pääkaista
42921;0;11;1;389;569;3;katu;1;pääkaista
42921;0;11;1;569;615;3;katu;1;pääkaista
42921;0;11;1;615;1044;3;katu;1;pääkaista
42921;0;21;1;0;110;3;katu;1;pääkaista
42921;0;21;1;110;389;3;katu;1;pääkaista
42921;0;21;1;389;569;3;katu;1;pääkaista
42921;0;21;1;569;615;3;katu;1;pääkaista
42921;0;21;1;615;1044;3;katu;1;pääkaista
42922;0;11;1;0;138;3;katu;1;pääkaista
42922;0;21;1;0;138;3;katu;1;pääkaista
42923;0;11;1;0;331;3;katu;1;pääkaista
42923;0;21;1;0;331;3;katu;1;pääkaista
42924;0;11;1;0;250;3;katu;1;pääkaista
42924;0;21;1;0;250;3;katu;1;pääkaista
42925;0;11;1;0;814;3;katu;1;pääkaista
42925;0;21;1;0;814;3;katu;1;pääkaista
42926;0;11;1;0;211;3;katu;1;pääkaista
42926;0;21;1;0;211;3;katu;1;pääkaista
42927;0;11;1;0;363;3;katu;1;pääkaista
42927;0;21;1;0;363;3;katu;1;pääkaista
42928;0;11;1;0;74;3;katu;1;pääkaista
42928;0;21;1;0;74;3;katu;1;pääkaista
42929;0;11;1;0;362;3;katu;1;pääkaista
42929;0;21;1;0;362;3;katu;1;pääkaista
42930;0;11;1;0;133;3;katu;1;pääkaista
42930;0;21;1;0;133;3;katu;1;pääkaista
42931;0;11;1;0;138;3;katu;1;pääkaista
42931;0;21;1;0;138;3;katu;1;pääkaista
42932;0;11;1;0;197;3;katu;1;pääkaista
42932;0;21;1;0;197;3;katu;1;pääkaista
42933;0;11;1;0;90;3;katu;1;pääkaista
42933;0;21;1;0;90;3;katu;1;pääkaista
42934;0;11;1;0;559;3;katu;1;pääkaista
42934;0;21;1;0;559;3;katu;1;pääkaista
42935;0;11;1;0;212;3;katu;1;pääkaista
42935;0;21;1;0;212;3;katu;1;pääkaista
42936;0;11;1;0;490;3;katu;1;pääkaista
42936;0;21;1;0;490;3;katu;1;pääkaista
42937;0;11;1;0;673;3;katu;1;pääkaista
42937;0;21;1;0;673;3;katu;1;pääkaista
42938;0;11;1;0;102;3;katu;1;pääkaista
42938;0;21;1;0;102;3;katu;1;pääkaista
42939;0;11;1;0;539;3;katu;1;pääkaista
42939;0;21;1;0;539;3;katu;1;pääkaista
42940;0;11;1;0;353;3;katu;1;pääkaista
42940;0;21;1;0;353;3;katu;1;pääkaista
42941;0;11;1;0;188;3;katu;1;pääkaista
42941;0;21;1;0;188;3;katu;1;pääkaista
42942;0;11;1;0;198;3;katu;1;pääkaista
42942;0;21;1;0;198;3;katu;1;pääkaista
42943;0;11;1;0;235;3;katu;1;pääkaista
42943;0;21;1;0;235;3;katu;1;pääkaista
42944;0;11;1;0;169;3;katu;1;pääkaista
42944;0;21;1;0;169;3;katu;1;pääkaista
42945;0;11;1;0;254;3;katu;1;pääkaista
42945;0;21;1;0;254;3;katu;1;pääkaista
42946;0;11;1;0;274;3;katu;1;pääkaista
42946;0;21;1;0;274;3;katu;1;pääkaista
42947;0;11;1;0;136;3;katu;1;pääkaista
42947;0;21;1;0;136;3;katu;1;pääkaista
42948;0;11;1;0;109;3;katu;1;pääkaista
42948;0;21;1;0;109;3;katu;1;pääkaista
42949;0;11;1;0;143;3;katu;1;pääkaista
42949;0;21;1;0;143;3;katu;1;pääkaista
42950;0;11;1;0;49;3;katu;1;pääkaista
42950;0;21;1;0;49;3;katu;1;pääkaista
42951;0;11;1;0;154;3;katu;1;pääkaista
42951;0;21;1;0;154;3;katu;1;pääkaista
42952;0;11;1;0;882;3;katu;1;pääkaista
42952;0;21;1;0;882;3;katu;1;pääkaista
42953;0;11;1;0;375;3;katu;1;pääkaista
42953;0;21;1;0;375;3;katu;1;pääkaista
42954;0;11;1;0;161;3;katu;1;pääkaista
42954;0;21;1;0;161;3;katu;1;pääkaista
43501;0;11;1;0;312;3;katu;1;pääkaista
43501;0;11;1;857;1132;3;katu;1;pääkaista
43501;0;21;1;0;312;3;katu;1;pääkaista
43501;0;21;1;857;1132;3;katu;1;pääkaista
43501;1;11;1;312;750;3;katu;1;pääkaista
43501;1;11;1;750;761;3;katu;1;pääkaista
43501;1;11;1;761;857;3;katu;1;pääkaista
43501;1;11;1;1132;1462;3;katu;1;pääkaista
43501;1;11;1;1462;2210;3;katu;1;pääkaista
43501;2;21;1;312;750;3;katu;1;pääkaista
43501;2;21;1;750;761;3;katu;1;pääkaista
43501;2;21;1;761;857;3;katu;1;pääkaista
43501;2;21;1;1132;1462;3;katu;1;pääkaista
43501;2;21;1;1462;2210;3;katu;1;pääkaista
43502;1;11;1;0;162;3;katu;1;pääkaista
43502;1;11;1;162;780;3;katu;1;pääkaista
43502;1;11;1;780;812;3;katu;1;pääkaista
43502;1;11;1;812;910;3;katu;1;pääkaista
43502;1;11;1;910;921;3;katu;1;pääkaista
43502;1;11;1;921;931;3;katu;1;pääkaista
43502;1;12;1;0;162;3;katu;2;ohitus
43502;1;12;1;780;812;3;katu;2;ohitus
43502;1;12;1;812;910;3;katu;2;ohitus
43502;1;12;1;910;921;3;katu;2;ohitus
43502;1;12;1;921;931;3;katu;2;ohitus
43502;2;21;1;0;162;3;katu;1;pääkaista
43502;2;21;1;162;780;3;katu;1;pääkaista
43502;2;21;1;780;812;3;katu;1;pääkaista
43502;2;21;1;812;910;3;katu;1;pääkaista
43502;2;21;1;910;921;3;katu;1;pääkaista
43502;2;21;1;921;931;3;katu;1;pääkaista
43502;2;22;1;0;162;3;katu;2;ohitus
43502;2;22;1;812;910;3;katu;2;ohitus
43502;2;22;1;910;921;3;katu;2;ohitus
43502;2;22;1;921;931;3;katu;2;ohitus
43503;1;11;1;0;178;3;katu;1;pääkaista
43503;1;11;1;178;643;3;katu;1;pääkaista
43503;1;12;1;0;178;3;katu;2;ohitus
43503;1;12;1;178;643;3;katu;2;ohitus
43503;2;21;1;0;178;3;katu;1;pääkaista
43503;2;21;1;178;643;3;katu;1;pääkaista
43503;2;22;1;0;178;3;katu;2;ohitus
43503;2;22;1;178;643;3;katu;2;ohitus
43504;0;11;1;0;1090;3;katu;1;pääkaista
43504;0;21;1;0;1090;3;katu;1;pääkaista
43505;0;11;1;0;170;3;katu;1;pääkaista
43505;0;11;1;170;799;3;katu;1;pääkaista
43505;0;21;1;0;170;3;katu;1;pääkaista
43505;0;21;1;170;799;3;katu;1;pääkaista
43505;0;11;2;0;434;3;katu;1;pääkaista
43505;0;21;2;0;434;3;katu;1;pääkaista
43506;0;11;1;61;307;3;katu;1;pääkaista
43506;0;21;1;61;307;3;katu;1;pääkaista
43506;1;11;1;0;61;3;katu;1;pääkaista
43506;2;21;1;0;61;3;katu;1;pääkaista
43506;0;11;2;0;888;3;katu;1;pääkaista
43506;0;21;2;0;888;3;katu;1;pääkaista
43506;0;11;3;0;1530;3;katu;1;pääkaista
43506;0;21;3;0;1530;3;katu;1;pääkaista
43506;0;11;4;0;389;3;katu;1;pääkaista
43506;0;21;4;0;389;3;katu;1;pääkaista
43507;0;11;1;0;895;3;katu;1;pääkaista
43507;0;21;1;0;895;3;katu;1;pääkaista
43508;0;11;1;0;1295;3;katu;1;pääkaista
43508;0;11;1;1546;3365;3;katu;1;pääkaista
43508;0;21;1;0;1295;3;katu;1;pääkaista
43508;0;21;1;1546;3365;3;katu;1;pääkaista
43508;1;11;1;1295;1546;3;katu;1;pääkaista
43508;1;11;1;3365;3604;3;katu;1;pääkaista
43508;1;11;1;3604;4095;3;katu;1;pääkaista
43508;1;12;1;3365;3604;3;katu;2;ohitus
43508;1;12;1;3604;4095;3;katu;2;ohitus
43508;2;21;1;1295;1546;3;katu;1;pääkaista
43508;2;21;1;3365;3604;3;katu;1;pääkaista
43508;2;21;1;3604;4095;3;katu;1;pääkaista
43508;2;22;1;3365;3604;3;katu;2;ohitus
43508;2;22;1;3604;4095;3;katu;2;ohitus
43509;0;11;1;0;1418;3;katu;1;pääkaista
43509;0;21;1;0;1418;3;katu;1;pääkaista
43510;1;11;1;0;920;3;katu;1;pääkaista
43510;1;12;1;0;920;3;katu;2;ohitus
43510;2;21;1;0;920;3;katu;1;pääkaista
43510;2;22;1;0;920;3;katu;2;ohitus
43511;0;11;1;0;402;3;katu;1;pääkaista
43511;0;21;1;0;402;3;katu;1;pääkaista
43511;0;11;3;0;388;3;katu;1;pääkaista
43511;0;21;3;0;388;3;katu;1;pääkaista
43511;0;11;4;0;378;3;katu;1;pääkaista
43511;0;21;4;0;378;3;katu;1;pääkaista
43512;0;11;1;121;2015;3;katu;1;pääkaista
43512;0;21;1;121;2015;3;katu;1;pääkaista
43512;1;11;1;0;121;3;katu;1;pääkaista
43512;2;21;1;0;121;3;katu;1;pääkaista
43513;0;11;1;0;1836;3;katu;1;pääkaista
43513;0;21;1;0;1836;3;katu;1;pääkaista
43514;0;11;1;0;190;3;katu;1;pääkaista
43514;0;11;1;190;445;3;katu;1;pääkaista
43514;0;11;1;445;463;3;katu;1;pääkaista
43514;0;21;1;0;190;3;katu;1;pääkaista
43514;0;21;1;190;445;3;katu;1;pääkaista
43514;0;21;1;445;463;3;katu;1;pääkaista
43515;0;11;1;0;840;3;katu;1;pääkaista
43515;0;21;1;0;840;3;katu;1;pääkaista
43516;0;11;1;0;353;3;katu;1;pääkaista
43516;0;11;1;353;2106;3;katu;1;pääkaista
43516;0;21;1;0;353;3;katu;1;pääkaista
